    9.14930E-02   0.269741  -0.349492  -0.260193  -0.684404   0.257303
  -0.237217  -0.587582  -0.339038  -0.231285  -0.252426   0.430823
    6.23172E-02    2.70454   -3.91555    1.83472E-02  -0.211176  -0.233667
    7.63878E-03  -0.591878   0.275867    5.85876E-02    2.66935E-02   0.326806
  -0.245140  -0.239571  -0.189626  -0.367120  -0.289463   0.228327
  -0.213109  -0.264823  -0.217491   -9.55302E-02  -0.579077   0.611619
   0.274974    4.20708    1.85409    5.87661E-02   0.133197  -0.312127
  -0.133155   -4.85043E-02   -8.25923E-02   0.215171   0.249281   0.148965
   0.156793   0.349517  -0.610629   -9.66205E-02  -0.695709   -6.16866E-02
   0.154580  -0.963944   -7.75488E-02   0.200125    6.46949E-02   0.124970
   -2.58461E-03    2.07740E-02    4.30697    7.28724E-02   0.343981    6.47696E-02
   0.188458  -0.865060  -0.962507  -0.199907  -0.292252   0.425349
  -0.190111   0.627553  -0.851827   0.256740  -0.368608  -0.252313
   -2.49549E-02    6.69527    3.13759   -1.60762E-02   0.233929  -0.243798
   -1.79313E-02    1.21076   0.111596   0.251109    2.83212E-02  -0.409323
    7.88762E-02    1.91464   -1.80189   -9.05944E-02  -0.317456  -0.232574
   0.173105   -2.04321    3.67247    1.97416E-02   0.462708    1.85656E-03
   0.163738  -0.195810    7.85100E-02    5.32603E-02    2.03461E-02   -1.17188E-02
   0.287409  -0.612735  -0.231093   -2.77134E-02  -0.358889   0.330413
    2.75537E-02  -0.345445    2.61631    4.12925E-03   0.557164   0.152884
  -0.147910    1.05052   0.210141    2.44534E-02   0.419009  -0.361096
   0.199855   0.135885   0.125782   0.322066   -5.91186E-02  -0.271766
   -7.06885E-02    1.24990   0.802863   -2.26362E-02   0.322388  -0.558816
   -1.55058E-02   -1.04162  -0.124523    7.16691E-02  -0.667411   0.113407
  -0.601974  -0.679173   -3.62930    1.07504E-02  -0.319719    8.12915E-02
   0.191287    3.90711    4.42264   -4.85684E-02   0.182253  -0.276216
   0.205705  -0.105786   0.365121  -0.465092   0.475661   0.548592
    2.27386E-02   -8.51830E-03   0.250472  -0.447698   0.733876   -1.02990E-01
   -7.63369E-02   0.579141  -0.252524  -0.130407  -0.163508  -0.300333
    7.75372E-02   -1.56990    5.60389    2.78245E-02   0.328406    5.41727E-02
   0.303186  -0.383355   -1.39526  -0.141428  -0.520937   0.465449
  -0.117784    4.50942   0.709181   -2.47314E-02    8.16728E-02  -0.343808
   -5.71951E-04    3.79581    6.08168    1.61747E-02   0.296468    1.09435E-02
   0.162991    2.15048   0.559403   0.120858   0.263958  -0.417087
   0.161971   -2.51111  -0.608582    1.56537E-02  -0.138747   0.636945
   0.217506  -0.349136  -0.151512  -0.232314  -0.498861   0.299555
    8.00891E-02  -0.185142   -6.30680E-02   0.129526   -9.67440E-02   -9.77708E-03
    3.73667E-02   0.895689   0.382826   0.114209   0.384661  -0.607805
   -8.83117E-02   0.713522   0.617062  -0.262597   0.252353  -0.116107
  -0.154033   0.297012   -1.01618E-01   -3.36244E-02  -0.902844  -0.356464
  -0.108563  -0.684282   0.855251   -1.30713E-02   0.602445   0.285484
   -4.63102E-02  -0.806352   0.246345  -0.188721   0.314485   -4.30383E-02
   -9.13190E-02  -0.468220  -0.197602  -0.247514   0.351330   0.492429
   -1.02633E-01    3.02317    1.32587    2.42823E-02    6.84285E-02  -0.486986
    3.68073E-02  -0.224291   0.164693   0.400494   0.545882   0.499382
  -0.356582  -0.693945  -0.298446    2.32771E-02  -0.349027   0.232439
   0.141249   -4.88410    1.66000   -3.92262E-02   0.109977   0.280671
    2.78668E-02  -0.811692   0.663075  -0.239137   0.457228   0.481815
   0.276739   -6.08159   -9.86339E-02   -4.71374E-03   -1.02505E-01   0.322318
  -0.131338    5.46641    1.00493   -4.51622E-03   -1.23658E-02  -0.366700
    1.04646E-01   -1.13507    1.35711E-02  -0.201122   0.141515   0.302018
  -0.649840   0.677746  -0.131268   0.194663  -0.232286  -0.371420
  -0.398919   -1.32041    4.51708E-02   -1.92553E-02    5.87043E-02   0.701447
   0.330275   0.978741  -0.251322  -0.255598   -4.03278E-03  -0.283495
    3.19759E-02    3.46023E-02   0.372013   0.333672   0.746894   0.506170
   -9.69232E-02   -1.55578   0.259919    2.51963E-02    2.31772E-02   0.360988
   0.111519   0.131431   -8.77440E-02   -4.91647E-02  -0.277401  -0.111811
   0.591651    4.15769   -5.29874    1.69543E-02  -0.188876  -0.141580
    3.11725E-02   0.405496    5.10688E-02  -0.148247  -0.141656  -0.380535
  -0.207560    1.41670  -0.352750  -0.105187   0.219012  -0.367010
  -0.350076  -0.504612   0.161101  -0.146934   0.336196   0.440000
   -7.08705E-02  -0.444171   0.214993  -0.250211   0.482144    9.92519E-02
   0.511066  -0.681484   0.302759   -6.81207E-02  -0.246107   0.284964
  -0.183232   -7.44241   -2.29513    1.01275E-02   -4.31406E-03   0.268132
   -2.60095E-02    1.07317    5.71740    2.50268E-02   0.310210   -9.02104E-02
    5.75646E-02   0.381976  -0.125179  -0.162940   0.413820  -0.471967
  -0.127040  -0.528945  -0.177546  -0.139139  -0.213910   0.420237
   -9.84924E-02   0.572696   -1.98827   -4.78638E-02  -0.521197  -0.301194
    4.06063E-02    1.65688  -0.109319    5.62001E-02   0.247730  -0.267159
  -0.482256   -1.54549  -0.138138   -5.24110E-02   -7.70125E-02   0.435076
  -0.300864   0.329466   0.125863    8.16378E-02   0.669644  -0.374647
   0.124558   -2.66329   0.535891    5.40640E-02   -9.64261E-02   0.529680
  -0.131710   0.583410  -0.319386  -0.234975  -0.441018  -0.854561
   -9.37707E-02   -5.79607   0.874897   -1.29068E-03    3.54822E-02   0.388478
   -5.75353E-02   0.269902    5.23879E-02    5.80344E-02   0.290424  -0.344987
    2.14103E-02   -6.99645E-02   -5.25217E-02   0.455677  -0.561924    9.38109E-02
   0.121739   -1.33426  -0.373744   -5.62389E-02   -1.89228E-02   0.447879
   -2.62892E-02   0.397788   0.229084   0.289858   0.908049  -0.362318
   -9.80985E-02   -2.85586   -4.96611    2.15905E-02  -0.192414   0.250149
  -0.109117  -0.316630  -0.356346   -9.68992E-02  -0.217603   0.573007
   -5.03721E-02  -0.717094   0.343443   0.380155   0.383887   0.503650
    8.04670E-02   -4.09336    1.89229    1.36290E-02   0.299501   0.198010
   -5.07307E-02    2.16268  -0.369752    8.23243E-02    7.41088E-03  -0.330751
   0.167026  -0.613988   0.398587   0.307037   0.293284   0.446197
   -2.11113E-03   0.853687   -2.74934   -6.77571E-02  -0.498795  -0.259077
    6.04029E-02   0.454881    3.18816E-02   -9.24299E-02  -0.317452    1.49827E-02
   0.151100   0.617392   -3.53324    2.67418E-02  -0.350017  -0.256153
   -1.00562E-01   -1.79149    1.55130   -3.08927E-02   0.438764   0.238698
   -6.30190E-03   0.569198  -0.302121   0.214321  -0.423285  -0.760812
  -0.165809   -1.24740   0.722602   0.123852   0.242431   0.345055
    1.54304E-03   0.554390   -3.67227   -2.53528E-02  -0.432536   -6.36942E-02
   -9.37681E-02   -3.64677   -1.00736    8.27452E-02   -3.69627E-02   0.343918
   0.299694    1.32559    8.25433E-02   -5.63177E-02   -2.76013E-02  -0.754044
  -0.225667    6.76694E-02   -1.82028    6.42549E-02  -0.589056   -1.04320E-01
    9.51037E-02    1.23989  -0.243853    5.56785E-02  -0.477985  -0.433015
  -0.169230   -4.00637   -1.86852   -8.07035E-02    4.22672E-02   0.377758
   -1.03063E-01   -1.28390   -1.95259E-02   -1.26380E-02    6.61455E-03   0.179099
    2.14653E-02    2.34888    2.08958   -4.84675E-02   0.338688  -0.330928
   -7.29602E-02   -3.75337  -0.893912   -1.77509E-02   -3.16404E-02   0.469075
   -9.74219E-02   0.350727  -0.850087   -8.43817E-02  -0.797641    1.36416E-02
  -0.156040  -0.316750   0.350138   0.401703   0.288439   0.678912
    6.29219E-02  -0.307390  -0.996302    4.50092E-02  -0.642652    5.47133E-03
  -0.286209    3.79339  -0.713564   -7.59175E-03   -5.82668E-02  -0.355148
   0.272972    4.27068   -3.80352   -5.03142E-02   -1.93896E-02  -0.308729
  -0.334600    1.08001   0.364067    4.13635E-02    5.74809E-02  -0.244686
  -0.156224   0.460953  -0.681552   -6.28577E-02  -0.345036  -0.412481
    7.75647E-03   -9.61086E-04    1.53538E-03   0.165303  -0.511007    1.16616E-02
  -0.506423    4.66992   -2.90284   -4.33706E-02   -8.17583E-02  -0.247283
  -0.306511  -0.483298    4.02606    6.71927E-02   0.426547   -1.00907E-01
   0.135420   0.250059   -1.03637    1.25529E-02  -0.802923  -0.185489
    7.74856E-02   0.237503   0.133901   0.223684   0.624682  -0.210533
   0.117007  -0.146578   0.111964   0.204686   0.746319   -5.24183E-02
   -6.23825E-02   -4.19036    5.23825    2.91309E-02   0.173473    9.12564E-02
   -3.53806E-02   -2.22750   0.452263  -0.105253    2.77230E-02   0.655567
   -1.51073E-02  -0.914624   0.206590    3.53286E-02    9.97804E-02   0.334139
    1.82624E-02  -0.301594   0.224289  -0.163763   0.589962   0.206247
   0.416761   0.884625   0.140902    3.62520E-02   0.188361  -0.244125
   0.118390   -1.04272   -2.18311    2.80295E-02  -0.227914   0.439282
   -6.48407E-02   0.785730   0.183696    9.30010E-02   0.283895  -0.909416
   -7.26624E-02    2.23356    2.56509    2.99920E-02   0.223568  -0.327679
  -0.588795   -1.86290    4.42068   -7.44576E-02   0.302966    4.78139E-02
  -0.193698    5.30145   -4.89550    1.06846E-02  -0.144946  -0.241271
  -0.422699   0.973338  -0.276197  -0.137546  -0.328548  -0.344083
   -7.54259E-02    2.26640   0.627691   -8.66534E-02    6.18593E-03  -0.512387
  -0.189539   0.844661  -0.689201    9.54494E-02  -0.312664  -0.773547
   -5.25307E-02   0.370512  -0.530712    8.02892E-02  -0.584264   -9.27328E-02
   -3.47288E-02    1.62732   0.182536   -8.19446E-03   0.174087  -0.291675
    3.90344E-02  -0.828519   0.603423  -0.156689   0.151431   0.248148
   0.348319    1.43236  -0.921963    3.17507E-02   -2.76755E-02  -0.391834
  -0.285887   0.701706   -3.11375E-02   0.155842   -9.83343E-02  -0.247183
   0.453882    7.12971   0.213572    5.56777E-02   -1.89601E-02  -0.228826
  -0.294435   -3.96747   -5.00134   -3.53977E-03  -0.248229   0.129630
  -0.639985    5.37761  -0.156566    6.31646E-02    7.67929E-02  -0.239490
   0.126039   -1.12536    3.44325   -3.85411E-02   0.445739    2.66059E-02
   0.141317  -0.547527   -2.34453    1.96411E-02  -0.509534   0.200010
  -0.781668   0.591359   -2.36232    6.47384E-02  -0.585386   0.140510
   -4.16090E-03  -0.604918   -5.61625E-02   0.227610   -7.26098E-02   0.475352
   0.845782    4.04161   -1.23461    5.48930E-03  -0.310900  -0.202776
    8.90865E-02  -0.778647   -8.26590E-02    1.04223E-01  -0.400438   0.124831
   0.244160    2.85572   -1.13403    3.14312E-02  -0.180973  -0.517964
   0.128134   -1.59318E-02    1.73946   -1.47292E-02   0.600055   -3.47907E-02
    6.87744E-02   0.731118   -1.10947E-02    3.64336E-02   0.453867  -0.120991
   0.234947   0.799978   -3.24308   -6.26532E-02  -0.404277   -2.26520E-02
   0.294152   0.558017  -0.176023   -9.80149E-02  -0.627750  -0.320110
   0.126056   0.766154  -0.371471  -0.115775  -0.579008  -0.405705
    8.44295E-02   -1.86147    5.90301    5.17787E-03   0.224793   0.156033
   -9.11766E-02    2.88995    2.20140    6.57007E-02   0.200130  -0.425852
    3.52137E-02    1.03723   -3.73939   -4.11402E-02  -0.439209  -0.219841
   -3.82193E-02  -0.231230   0.156955   0.436184   -5.80659E-02  -0.116748
  -0.157923    4.41982  -0.841035   -2.42451E-03  -0.281827  -0.347580
   -2.46074E-02    3.97797E-03    1.95651E-02  -0.193307   0.756584  -0.278699
  -0.165824   -1.18327   0.284477   -1.04058E-01   0.119167   0.814481
   0.381217   0.557221   -3.17313E-02  -0.304685   0.367447  -0.353104
    1.14859E-02  -0.512824   0.440997   0.219670   0.850658   0.331430
   0.214086    4.45560  -0.922739    3.37031E-02   -3.17490E-02  -0.330217
   0.141408   -2.26582    5.17006   -2.38216E-02   0.346816   -7.84548E-03
   0.290257  -0.181921   -7.09878E-02   0.150272  -0.582721    7.65394E-03
    8.95466E-02   0.173321   0.161833   -3.14701E-02   0.290732  -0.240672
    1.09000E-02   0.274915   0.210435  -0.456464   0.535784  -0.501766
   0.192780    3.82987    2.56014    2.17042E-02   0.184413  -0.339091
  -0.248344   0.397889   0.764277   0.157626   0.173090  -0.165524
  -0.188883    1.45545   0.560490   -4.60595E-02    4.04076E-02  -0.258044
   -7.19055E-03    1.34596E-02   0.211362   0.138075   0.305889   0.185836
    1.36764E-02    2.84024    4.41271   -9.05250E-03   0.175305  -0.339414
   -4.23469E-02    2.02956   0.404784    2.07423E-02   0.207188  -0.454858
   0.236527   -2.04726    1.69194    4.02269E-02   0.256308   0.367342
    7.86541E-03  -0.687556  -0.199524   -4.39888E-02  -0.132339   0.244558
  -0.119391   0.441946   0.327434  -0.215505   0.364874   -9.43877E-02
   0.251097   -2.44442   0.655774  -0.115492   0.231683   0.383196
   -1.96102E-02  -0.655841   0.183178    1.00208E-01  -0.203993    4.81031E-02
  -0.166182    2.13548   -1.56145   -1.80889E-02  -0.275929  -0.279669
  -0.191138  -0.432983   -4.51318E-02  -0.300484  -0.423664   -1.74785E-02
   0.136234  -0.822891    1.45478    7.37176E-03   0.403488   0.316918
   0.141860    1.06180  -0.754918  -0.133632  -0.483134  -0.434357
   -4.80942E-02    9.05781E-02  -0.609060   0.346300  -0.449124    3.19138E-02
   0.119090   -1.27460    1.06724    7.88395E-02   0.367041   0.433287
   0.213404  -0.454876  -0.186126  -0.148265  -0.491755   0.346792
   -2.18515E-02    2.69517   -1.17362   -4.38991E-03   -9.27259E-03  -0.415188
    9.55978E-02   -3.22153   -2.70944   -7.51119E-03  -0.235353   0.336434
   -6.01585E-02   -4.58693   -2.59637    3.47532E-02  -0.189658   0.269728
  -0.219080   -1.54273   -9.65388E-03   0.136789   -4.40261E-02   0.751562
  -0.135730   0.457317   0.568278  -0.162873   0.673497    4.18714E-02
   0.636846  -0.593593    4.71660   -2.40012E-02   0.323047   0.217779
  -0.231429    2.74785   -4.03745   -2.03844E-02  -0.192915  -0.364943
    1.04307E-02  -0.475294   0.239022   0.197501  -0.238886   0.611785
   0.126135    2.08646  -0.336801    1.77374E-02  -0.131003  -0.624482
  -0.260287   0.125886   -1.23880   0.146536  -0.500985    1.79871E-02
  -0.377362   0.782404   0.379085  -0.249998   0.291370  -0.290600
   0.112054    1.99042   -2.26986   -2.35296E-02  -0.281446  -0.343599
  -0.199484  -0.389225  -0.934705    3.46528E-02  -0.576697   0.155256
   0.161112   -1.75568    4.47434   -2.94956E-02   0.331034    5.31242E-02
   0.142428   0.402599   -7.64225E-02   -2.13738E-02  -0.522038  -0.252906
    3.91585E-02   0.770705  -0.621389   0.166574  -0.528993  -0.234344
    9.76144E-02  -0.968842    4.16821E-02  -0.110021  -0.268567   0.589119
   0.169784   -2.09445    1.74310   -3.23566E-02   0.514241    1.01093E-01
   -7.97464E-02   -5.26364   -1.39011E-02    1.14106E-02   -8.83385E-02   0.338089
  -0.260329  -0.866383    7.66521E-02   0.153650  -0.274993   0.314624
  -0.164723    5.82992E-03   -6.25722E-02  -0.193025    7.33402E-02    5.22538E-02
   0.512644    1.82490   -1.63840    5.27501E-02  -0.136653  -0.274679
   0.137338  -0.401121  -0.218727  -0.232751  -0.676548   0.155293
  -0.393417  -0.565044    4.92344    1.37714E-02   0.258000  -0.120612
   -2.15162E-02    4.35640   -1.53689   -7.75076E-03    7.93226E-02  -0.326182
    6.22909E-02    4.48267E-02   -8.60931E-02  -0.168534  -0.466044   0.165684
  -0.435701  -0.115746    1.37530    2.31495E-02   0.493112  -0.150180
   -5.69640E-02  -0.500396    4.22315E-02    2.24860E-02   0.246275   0.512695
   0.179764    3.48964   -1.08546    6.56383E-02  -0.106986  -0.409328
  -0.223846  -0.767613    2.66496    2.32484E-02   0.404694   0.297996
    4.83276E-02  -0.376930   -7.84341E-02    6.35927E-02    4.38916E-02    1.19814E-02
  -0.126617  -0.304080   -6.76027E-03   0.510815    6.73577E-02   0.150374
    1.82998E-02   0.991445    2.67150    9.92929E-02   0.416092  -0.269587
  -0.267679   -5.66120   -2.20774    1.75544E-02    4.55867E-03   0.354977
    9.24701E-02  -0.810825   0.434480   -8.30204E-02   0.631895   0.498371
   -3.00427E-02    1.14556    7.63832E-02   0.228010    7.08762E-02  -0.206231
   0.301302    2.56351   -3.98900E-02   -5.58381E-02   -1.02735E-01  -0.496862
    7.08963E-02   -1.46418    2.77212   -2.05412E-02   0.529744   0.210741
  -0.413372   -1.13581    1.02434E-01   0.141805  -0.352377   0.269472
    5.58621E-02    1.28168   0.178227  -0.160736  -0.339635  -0.596177
   -5.27274E-02   0.425922   0.333567   0.212394   0.837245   -9.41406E-02
   0.253602   0.248486  -0.409138   0.249803  -0.552687   -6.81198E-02
  -0.166206   -2.06493   -4.36210    3.12283E-03  -0.382531   0.210913
    6.84951E-02   0.595739  -0.557622   -7.03997E-02  -0.574333  -0.419389
   -4.20691E-02    3.43685   -5.41379   -3.06243E-02  -0.211392  -0.139577
  -0.245979  -0.480568  -0.655516  -0.234984  -0.247861   0.348870
    4.27741E-02   -1.11448E-02  -0.203203  -0.276895  -0.587365    3.91463E-02
   -3.60892E-02  -0.933542   0.133766   0.176579    4.66210E-03   0.298175
  -0.287475   -1.42811  -0.388674    6.99933E-02    4.09252E-02   0.785487
  -0.469841  -0.839943   0.112324   -4.60708E-02   0.440249   0.400613
    1.03778E-01    2.90828   -2.33397   -1.11609E-02  -0.193641  -0.301217
   0.135554    1.18030   -1.49156E-02   -4.82502E-02  -0.220012  -0.480432
  -0.177838    8.36956E-02  -0.359011   0.356566  -0.842267   0.233202
    7.37736E-03   0.173609   -1.07349    6.44642E-02  -0.680318  -0.328730
  -0.135083  -0.650173   -7.81420    1.23845E-02  -0.328349   -4.31841E-02
   0.141786    3.12705    1.22296    2.92875E-02   0.314362  -0.271590
   0.239695   0.360359  -0.402605  -0.299336  -0.566170  -0.486752
   0.360821   0.579010   0.196409    1.12739E-02   0.317127  -0.918612
   0.337862   0.373601  -0.152911   0.179668  -0.696058  -0.244081
   0.118418   -4.41390   -4.65647    3.08561E-02  -0.269570   0.177429
   0.270155    5.24038   -1.56164    3.30065E-02   -3.83942E-02  -0.282904
    8.40748E-03   -5.35283  -0.536217    2.33834E-02  -0.170971   0.335746
  -0.513163    1.67628   -4.15081   -2.33604E-03  -0.198245  -0.294218
   0.185373  -0.897588  -0.164086   -7.17612E-02  -0.489432   0.451158
    4.14539E-02    2.14384    1.66000    8.37018E-02   0.386033  -0.478176
  -0.244894   0.401684   0.215576   -9.97037E-02   0.979574  -0.194307
    7.33039E-02  -0.746808  -0.553013   -2.38950E-02  -0.380437   0.258673
  -0.308793   0.941528   0.250040    1.03343E-01   0.457694  -0.351592
  -0.105627  -0.571998   0.228219  -0.207079   0.318460    9.32705E-02
    2.47484E-02   0.899972  -0.702210  -0.119323  -0.502687  -0.629559
   0.139269  -0.213383   0.362898   0.427654   0.838191  -0.110044
  -0.116244  -0.491074   -3.93663    1.91232E-02  -0.387276   -2.12069E-02
  -0.197639    1.08207   0.155959   -8.78398E-02   0.253456  -0.205816
  -0.137982   -1.89337   0.571916   -9.94830E-02   0.109700   0.279915
   -4.82864E-02   -1.22326   0.580788   -5.10994E-02   0.149620   0.700900
   0.189111   0.378575   0.214452   0.406645   0.472028  -0.160286
    6.94618E-02   0.123201   0.198910    3.82927E-02   0.403323  -0.307424
   0.138280   0.764024   -3.79935E-02   0.438516  -0.406820  -0.303877
   0.109647   -5.11184   0.239330   -1.02947E-02   0.112639   0.332173
   0.108317   -4.65920   -2.44022   -8.79379E-03   -4.38814E-03   0.322597
   0.323894  -0.814033  -0.189051   0.196316  -0.589152   0.233094
   0.176269    1.13691    2.14187E-02   -6.84182E-02  -0.243879  -0.395532
    1.62239E-02   0.233651   -6.42519E-02   0.432538    9.69831E-02  -0.408260
    2.11423E-02   -2.60570    3.46723   -2.16429E-02   0.333527   0.244409
   0.338058   -4.93133   0.916934    7.88546E-03   -4.06539E-02   0.392150
   0.311583   -3.01519   -4.86051   -1.34942E-02  -0.275481   0.243101
    2.51994E-03   -1.81641   -3.18883   -1.99542E-02  -0.376897   0.233758
   0.135640    7.51275   0.914571   -3.10430E-02   -2.58841E-02  -0.245703
  -0.356947   -1.40325   -2.64617    1.25933E-02  -0.466481   0.347498
    3.87007E-02   -3.49948   -3.48766    3.05839E-03  -0.239406   0.378646
    5.84166E-02    2.23588E-02   0.204859  -0.216513  -0.730393  -0.460168
  -0.293254   -1.57565    2.83350    1.00035E-01   0.524902   -6.41116E-02
   0.205935  -0.638825   0.200764  -0.138236   0.198012   0.241754
    2.66321E-02   0.107964    5.31837E-02   -1.27667E-02   -5.30365E-02    7.06797E-02
   -3.23049E-02  -0.807268    7.31923E-02    3.26701E-02   0.429616   0.170497
   -6.68585E-02  -0.430609   0.117144  -0.142623   -1.27216E-02   0.333596
   0.236620  -0.408141   0.139356   0.185340   0.547952   0.643086
    5.03302E-02    3.26367    1.09922   -1.79014E-02   0.187228  -0.363813
    8.21002E-02   0.344990   0.145950   -1.38902E-02   0.295474  -0.495922
  -0.195488   -1.06542  -0.113641  -0.158368    4.26767E-02   0.247844
  -0.389260    1.60653    1.45663   0.245326   0.316279  -0.547112
   0.165321    5.24321E-02   -6.58176E-02   0.208034  -0.456887   -2.38501E-03
   0.277071   0.652541   -4.37865    2.31040E-02  -0.288616    9.47562E-02
   0.230967   0.337786  -0.188167   -9.13795E-02  -0.497064   -1.51131E-02
  -0.123357  -0.387654   -4.20442   -3.79024E-02  -0.442430    1.71684E-02
  -0.168468   -1.28228   0.450805   -7.25906E-02  -0.143507   0.382355
   0.304540   -6.72157   0.593364    5.23797E-02   -9.04746E-02   0.221573
   0.222729   0.130375    7.58945E-02   0.263346   0.512673   -1.75928E-02
   0.235885  -0.801135   -3.92896    8.73446E-02  -0.308665   0.272104
   -7.60837E-02    1.11642E-02  -0.159994  -0.182577   -1.13843    9.37256E-02
    8.73616E-02   -3.13539    1.81133    5.81141E-02   0.358832   0.289767
  -0.137155    5.51384  -0.995464   -1.53772E-03   0.189856  -0.356680
  -0.247420    3.03618    4.38638   -1.35167E-02   0.220591  -0.157269
   0.526978  -0.665532   0.113158  -0.309542   0.312161   0.280685
   0.106214  -0.649934   -1.33316E-02   0.158233   -2.59032E-02   0.589674
  -0.255559   0.532259  -0.445653   0.369890  -0.624279  -0.273601
    1.83975E-02   -1.19136E-02   0.124883  -0.208677   0.451639    7.25195E-02
   0.268905   0.301998  -0.267619   -9.38463E-02  -0.629194  -0.608765
  -0.300611   0.745874  -0.331530  -0.304891  -0.369359  -0.507308
  -0.129859   0.482657   0.268724  -0.171910  -0.313536  -0.601433
   -1.26098E-02   0.220198   -1.09703   0.180239  -0.579111    3.64604E-02
